flight_id,airline,source,destination,route,departure_time,arrival_time,departure_date,departure_hour,departure_time_band,duration_minutes,is_overnight,route_median_duration_minutes,duration_vs_route_median_minutes,is_duration_outlier,is_implausible_duration,airline_was_repaired,arrival_date_was_repaired,has_conflicting_source_record,is_anomaly,anomaly_reason
UK058,Vistara,MAA,BOM,MAA - BOM,2026-04-19 13:46:41.701,2026-04-19 17:04:41.701,2026-04-19,13,Afternoon (12-16),198,False,173.0,25,False,False,False,False,False,False,None
SJ063,SpiceJet,MAA,BOM,MAA - BOM,2026-04-19 13:38:41.701,2026-04-19 15:23:41.701,2026-04-19,13,Afternoon (12-16),105,False,173.0,-68,False,False,False,False,False,False,None
SJ062,SpiceJet,BLR,HYD,BLR - HYD,2026-04-19 13:37:41.701,2026-04-19 17:06:41.701,2026-04-19,13,Afternoon (12-16),209,False,167.0,42,False,False,False,False,False,False,None
UK048,Vistara,MAA,DEL,MAA - DEL,2026-04-19 13:36:41.701,2026-04-19 18:21:41.701,2026-04-19,13,Afternoon (12-16),285,False,175.5,110,False,False,False,False,False,False,None
AI181,Air India,MAA,HYD,MAA - HYD,2026-04-19 13:29:41.703,2026-04-19 16:55:41.703,2026-04-19,13,Afternoon (12-16),206,False,164.0,42,False,False,False,False,False,False,None
AI003,Air India,BLR,HYD,BLR - HYD,2026-04-19 13:27:41.701,2026-04-19 16:55:41.701,2026-04-19,13,Afternoon (12-16),208,False,167.0,41,False,False,False,False,False,False,None
6F041,IndiGo,MAA,BOM,MAA - BOM,2026-04-19 13:19:41.701,2026-04-19 16:48:41.701,2026-04-19,13,Afternoon (12-16),209,False,173.0,36,False,False,False,False,False,False,None
6F175,IndiGo,MAA,CCU,MAA - CCU,2026-04-19 13:18:41.703,2026-04-19 15:13:41.703,2026-04-19,13,Afternoon (12-16),115,False,132.5,-18,False,False,False,False,False,False,None
6F013,IndiGo,BOM,CCU,BOM - CCU,2026-04-19 13:15:41.701,2026-04-19 18:05:41.701,2026-04-19,13,Afternoon (12-16),290,False,169.5,120,False,False,False,False,False,False,None
SJ040,SpiceJet,BOM,CCU,BOM - CCU,2026-04-19 13:12:41.701,2026-04-19 16:44:41.701,2026-04-19,13,Afternoon (12-16),212,False,169.5,42,False,False,False,False,False,False,None
SJ016,SpiceJet,HYD,CCU,HYD - CCU,2026-04-19 13:01:41.701,2026-04-19 16:26:41.701,2026-04-19,13,Afternoon (12-16),205,False,177.0,28,False,False,False,False,False,False,None
6F135,IndiGo,MAA,HYD,MAA - HYD,2026-04-19 12:59:41.702,2026-04-19 13:45:41.702,2026-04-19,12,Afternoon (12-16),46,False,164.0,-118,False,False,False,False,False,False,None
6F150,IndiGo,HYD,MAA,HYD - MAA,2026-04-19 12:55:41.703,2026-04-19 16:53:41.703,2026-04-19,12,Afternoon (12-16),238,False,141.0,97,False,False,False,False,False,False,None
AI083,Air India,DEL,BOM,DEL - BOM,2026-04-19 12:54:41.702,2026-04-19 13:37:41.702,2026-04-19,12,Afternoon (12-16),43,False,176.0,-133,False,False,False,False,False,False,None
SJ166,SpiceJet,CCU,HYD,CCU - HYD,2026-04-19 12:51:41.703,2026-04-19 16:18:41.703,2026-04-19,12,Afternoon (12-16),207,False,150.0,57,False,False,False,False,False,False,None
SJ027,SpiceJet,BOM,MAA,BOM - MAA,2026-04-19 12:50:41.701,2026-04-19 17:13:41.701,2026-04-19,12,Afternoon (12-16),263,False,180.0,83,False,False,True,False,False,False,None
6F134,IndiGo,BLR,MAA,BLR - MAA,2026-04-19 12:47:41.702,2026-04-19 14:06:41.702,2026-04-19,12,Afternoon (12-16),79,False,219.0,-140,False,False,False,False,False,False,None
UK225,Vistara,MAA,BLR,MAA - BLR,2026-04-19 12:46:41.704,2026-04-19 15:02:41.704,2026-04-19,12,Afternoon (12-16),136,False,177.0,-41,False,False,False,False,False,False,None
SJ175,SpiceJet,MAA,BLR,MAA - BLR,2026-04-19 12:46:41.703,2026-04-19 16:50:41.703,2026-04-19,12,Afternoon (12-16),244,False,177.0,67,False,False,False,False,False,False,None
AI182,Air India,HYD,DEL,HYD - DEL,2026-04-19 12:41:41.703,2026-04-19 17:14:41.703,2026-04-19,12,Afternoon (12-16),273,False,196.5,76,False,False,False,False,False,False,None
AI190,Air India,BOM,CCU,BOM - CCU,2026-04-19 12:38:41.703,2026-04-19 15:56:41.703,2026-04-19,12,Afternoon (12-16),198,False,169.5,28,False,False,False,False,False,False,None
AI120,Air India,MAA,CCU,MAA - CCU,2026-04-19 12:12:41.702,2026-04-19 14:18:41.702,2026-04-19,12,Afternoon (12-16),126,False,132.5,-6,False,False,False,False,False,False,None
6F132,IndiGo,MAA,BOM,MAA - BOM,2026-04-19 12:00:41.702,2026-04-19 13:00:42.000,2026-04-19,12,Afternoon (12-16),60,False,173.0,-113,False,False,False,False,False,False,None
UK102,Vistara,HYD,CCU,HYD - CCU,2026-04-19 11:58:41.702,2026-04-19 14:01:41.702,2026-04-19,11,Morning (06-11),123,False,177.0,-54,False,False,False,False,False,False,None
AI045,Air India,HYD,MAA,HYD - MAA,2026-04-19 11:58:41.701,2026-04-19 14:37:41.701,2026-04-19,11,Morning (06-11),159,False,141.0,18,False,False,False,False,False,False,None
UK136,Vistara,HYD,CCU,HYD - CCU,2026-04-19 11:43:41.703,2026-04-19 15:26:41.703,2026-04-19,11,Morning (06-11),223,False,177.0,46,False,False,False,False,False,False,None
SJ238,SpiceJet,MAA,BLR,MAA - BLR,2026-04-19 11:41:41.704,2026-04-19 15:39:41.704,2026-04-19,11,Morning (06-11),238,False,177.0,61,False,False,False,False,False,False,None
AI193,Air India,MAA,HYD,MAA - HYD,2026-04-19 11:33:41.703,2026-04-19 16:07:41.703,2026-04-19,11,Morning (06-11),274,False,164.0,110,False,False,False,False,False,False,None
6F001,IndiGo,HYD,BOM,HYD - BOM,2026-04-19 11:33:41.700,2026-04-19 13:08:41.700,2026-04-19,11,Morning (06-11),95,False,150.0,-55,False,False,False,False,False,False,None
6F211,IndiGo,MAA,BLR,MAA - BLR,2026-04-19 11:29:41.703,2026-04-19 16:20:41.703,2026-04-19,11,Morning (06-11),291,False,177.0,114,False,False,False,False,False,False,None
SJ199,SpiceJet,HYD,BOM,HYD - BOM,2026-04-19 11:29:41.703,2026-04-19 13:59:41.703,2026-04-19,11,Morning (06-11),150,False,150.0,0,False,False,False,False,False,False,None
SJ050,SpiceJet,HYD,CCU,HYD - CCU,2026-04-19 11:24:41.701,2026-04-19 12:03:41.701,2026-04-19,11,Morning (06-11),39,False,177.0,-138,False,False,False,False,False,False,None
UK115,Vistara,BLR,BOM,BLR - BOM,2026-04-19 11:20:41.702,2026-04-19 13:20:42.000,2026-04-19,11,Morning (06-11),120,False,140.5,-20,False,False,False,False,False,False,None
AI037,Air India,BOM,BLR,BOM - BLR,2026-04-19 11:14:41.701,2026-04-19 15:13:41.701,2026-04-19,11,Morning (06-11),239,False,170.0,69,False,False,True,False,False,False,None
6F235,IndiGo,HYD,MAA,HYD - MAA,2026-04-19 11:06:41.704,2026-04-19 13:51:41.704,2026-04-19,11,Morning (06-11),165,False,141.0,24,False,False,False,False,False,False,None
UK111,Vistara,MAA,BLR,MAA - BLR,2026-04-19 11:06:41.702,2026-04-19 12:20:41.702,2026-04-19,11,Morning (06-11),74,False,177.0,-103,False,False,False,False,False,False,None
6F005,IndiGo,BOM,MAA,BOM - MAA,2026-04-19 11:04:41.701,2026-04-19 15:27:41.701,2026-04-19,11,Morning (06-11),263,False,180.0,83,False,False,False,False,False,False,None
AI198,Air India,CCU,MAA,CCU - MAA,2026-04-19 10:56:41.703,2026-04-19 14:19:41.703,2026-04-19,10,Morning (06-11),203,False,165.0,38,False,False,False,False,False,False,None
UK184,Vistara,MAA,HYD,MAA - HYD,2026-04-19 10:49:41.703,2026-04-19 13:00:41.703,2026-04-19,10,Morning (06-11),131,False,164.0,-33,False,False,False,False,False,False,None
6F219,IndiGo,MAA,DEL,MAA - DEL,2026-04-19 10:32:41.704,2026-04-19 14:37:41.704,2026-04-19,10,Morning (06-11),245,False,175.5,70,False,False,False,False,False,False,None
UK066,Vistara,BOM,CCU,BOM - CCU,2026-04-19 10:29:41.701,2026-04-19 12:07:41.701,2026-04-19,10,Morning (06-11),98,False,169.5,-72,False,False,False,False,False,False,None
6F220,IndiGo,HYD,BOM,HYD - BOM,2026-04-19 10:27:41.704,2026-04-19 11:25:41.704,2026-04-19,10,Morning (06-11),58,False,150.0,-92,False,False,False,False,False,False,None
AI180,Air India,BOM,CCU,BOM - CCU,2026-04-19 10:19:41.703,2026-04-19 11:00:41.703,2026-04-19,10,Morning (06-11),41,False,169.5,-128,False,False,False,False,False,False,None
6F098,IndiGo,BLR,MAA,BLR - MAA,2026-04-19 10:18:41.702,2026-04-19 12:49:41.702,2026-04-19,10,Morning (06-11),151,False,219.0,-68,False,False,False,False,False,False,None
AI141,Air India,BLR,DEL,BLR - DEL,2026-04-19 10:16:41.702,2026-04-19 14:53:41.702,2026-04-19,10,Morning (06-11),277,False,125.0,152,False,False,False,False,False,False,None
SJ170,SpiceJet,BLR,BOM,BLR - BOM,2026-04-19 10:11:41.703,2026-04-19 11:56:41.703,2026-04-19,10,Morning (06-11),105,False,140.5,-36,False,False,False,False,False,False,None
SJ178,SpiceJet,BOM,HYD,BOM - HYD,2026-04-19 09:58:41.703,2026-04-19 12:27:41.703,2026-04-19,9,Morning (06-11),149,False,207.5,-58,False,False,False,False,False,False,None
6F172,IndiGo,BOM,BLR,BOM - BLR,2026-04-19 09:53:41.703,2026-04-19 14:46:41.703,2026-04-19,9,Morning (06-11),293,False,170.0,123,False,False,False,False,False,False,None
UK220,Vistara,BLR,BOM,BLR - BOM,2026-04-19 09:51:41.704,2026-04-19 13:25:41.704,2026-04-19,9,Morning (06-11),214,False,140.5,74,False,False,False,False,False,False,None
SJ148,SpiceJet,DEL,BLR,DEL - BLR,2026-04-19 09:51:41.702,2026-04-19 13:41:41.702,2026-04-19,9,Morning (06-11),230,False,191.0,39,False,False,False,False,False,False,None
UK065,Vistara,BOM,CCU,BOM - CCU,2026-04-19 09:38:41.701,2026-04-19 13:46:41.701,2026-04-19,9,Morning (06-11),248,False,169.5,78,False,False,False,False,False,False,None
6F243,IndiGo,BOM,HYD,BOM - HYD,2026-04-19 09:37:41.704,2026-04-19 10:33:41.704,2026-04-19,9,Morning (06-11),56,False,207.5,-152,False,False,False,False,False,False,None
SJ193,SpiceJet,CCU,DEL,CCU - DEL,2026-04-19 09:37:41.703,2026-04-19 12:16:41.703,2026-04-19,9,Morning (06-11),159,False,139.5,20,False,False,False,False,False,False,None
UK056,Vistara,HYD,MAA,HYD - MAA,2026-04-19 09:29:41.701,2026-04-19 10:15:41.701,2026-04-19,9,Morning (06-11),46,False,141.0,-95,False,False,False,False,False,False,None
AI219,Air India,BLR,DEL,BLR - DEL,2026-04-19 09:28:41.703,2026-04-19 11:27:41.703,2026-04-19,9,Morning (06-11),119,False,125.0,-6,False,False,True,False,False,False,None
SJ073,SpiceJet,CCU,BLR,CCU - BLR,2026-04-19 09:26:41.701,2026-04-19 11:14:41.701,2026-04-19,9,Morning (06-11),108,False,167.0,-59,False,False,False,False,False,False,None
6F052,IndiGo,BOM,CCU,BOM - CCU,2026-04-19 09:13:41.701,2026-04-19 12:02:41.701,2026-04-19,9,Morning (06-11),169,False,169.5,0,False,False,False,False,False,False,None
SJ201,SpiceJet,BLR,DEL,BLR - DEL,2026-04-19 09:10:41.703,2026-04-19 11:12:41.703,2026-04-19,9,Morning (06-11),122,False,125.0,-3,False,False,False,False,False,False,None
UK028,Vistara,HYD,MAA,HYD - MAA,2026-04-19 09:02:41.701,2026-04-19 10:37:41.701,2026-04-19,9,Morning (06-11),95,False,141.0,-46,False,False,False,False,False,False,None
SJ119,SpiceJet,BOM,CCU,BOM - CCU,2026-04-19 08:53:41.702,2026-04-19 11:29:41.702,2026-04-19,8,Morning (06-11),156,False,169.5,-14,False,False,False,False,False,False,None
AI165,Air India,DEL,CCU,DEL - CCU,2026-04-19 08:51:41.703,2026-04-19 10:31:41.703,2026-04-19,8,Morning (06-11),100,False,144.0,-44,False,False,False,False,False,False,None
AI255,Air India,MAA,CCU,MAA - CCU,2026-04-19 08:45:41.704,2026-04-19 13:12:41.704,2026-04-19,8,Morning (06-11),267,False,132.5,134,False,False,False,False,False,False,None
AI202,Air India,HYD,BLR,HYD - BLR,2026-04-19 08:44:41.703,2026-04-19 10:53:41.703,2026-04-19,8,Morning (06-11),129,False,136.0,-7,False,False,False,False,False,False,None
SJ039,SpiceJet,MAA,BOM,MAA - BOM,2026-04-19 08:41:41.701,2026-04-19 12:08:41.701,2026-04-19,8,Morning (06-11),207,False,173.0,34,False,False,False,False,False,False,None
SJ051,SpiceJet,BOM,BLR,BOM - BLR,2026-04-19 08:40:41.701,2026-04-19 12:18:41.701,2026-04-19,8,Morning (06-11),218,False,170.0,48,False,False,True,False,False,False,None
UK024,Vistara,MAA,BLR,MAA - BLR,2026-04-19 08:29:41.701,2026-04-19 13:29:41.701,2026-04-19,8,Morning (06-11),300,False,177.0,123,False,False,False,False,False,False,None
SJ006,SpiceJet,HYD,BLR,HYD - BLR,2026-04-19 08:25:41.701,2026-04-19 08:57:41.701,2026-04-19,8,Morning (06-11),32,False,136.0,-104,False,False,False,False,False,False,None
AI207,Air India,BOM,MAA,BOM - MAA,2026-04-19 08:24:41.703,2026-04-19 11:23:41.703,2026-04-19,8,Morning (06-11),179,False,180.0,-1,False,False,False,False,False,False,None
SJ168,SpiceJet,CCU,BOM,CCU - BOM,2026-04-19 08:17:41.703,2026-04-19 12:29:41.703,2026-04-19,8,Morning (06-11),252,False,174.0,78,False,False,False,False,False,False,None
AI028,Air India,HYD,BOM,HYD - BOM,2026-04-19 07:53:41.701,2026-04-19 08:35:41.701,2026-04-19,7,Morning (06-11),42,False,150.0,-108,False,False,False,False,False,False,None
6F094,IndiGo,BLR,BOM,BLR - BOM,2026-04-19 07:37:41.702,2026-04-19 09:06:41.702,2026-04-19,7,Morning (06-11),89,False,140.5,-52,False,False,False,False,False,False,None
6F024,IndiGo,BOM,DEL,BOM - DEL,2026-04-19 07:31:41.701,2026-04-19 11:17:41.701,2026-04-19,7,Morning (06-11),226,False,157.0,69,False,False,False,False,False,False,None
6F061,IndiGo,MAA,BOM,MAA - BOM,2026-04-19 07:28:41.701,2026-04-19 08:09:41.701,2026-04-19,7,Morning (06-11),41,False,173.0,-132,False,False,False,False,False,False,None
AI032,Air India,MAA,BLR,MAA - BLR,2026-04-19 07:26:41.701,2026-04-19 09:26:42.000,2026-04-19,7,Morning (06-11),120,False,177.0,-57,False,False,False,False,False,False,None
UK163,Vistara,DEL,HYD,DEL - HYD,2026-04-19 07:22:41.703,2026-04-19 09:04:41.703,2026-04-19,7,Morning (06-11),102,False,177.0,-75,False,False,False,False,False,False,None
SJ067,SpiceJet,MAA,BLR,MAA - BLR,2026-04-19 07:17:41.701,2026-04-19 08:16:41.701,2026-04-19,7,Morning (06-11),59,False,177.0,-118,False,False,False,False,False,False,None
SJ106,SpiceJet,CCU,DEL,CCU - DEL,2026-04-19 07:16:41.702,2026-04-19 09:40:41.702,2026-04-19,7,Morning (06-11),144,False,139.5,4,False,False,False,False,False,False,None
AI086,Air India,CCU,HYD,CCU - HYD,2026-04-19 07:13:41.702,2026-04-19 10:09:41.702,2026-04-19,7,Morning (06-11),176,False,150.0,26,False,False,False,False,False,False,None
6F263,IndiGo,DEL,HYD,DEL - HYD,2026-04-19 07:07:41.703,2026-04-19 08:30:41.703,2026-04-19,7,Morning (06-11),83,False,177.0,-94,False,False,True,False,False,False,None
6F163,IndiGo,MAA,BOM,MAA - BOM,2026-04-19 06:49:41.703,2026-04-19 10:46:41.703,2026-04-19,6,Morning (06-11),237,False,173.0,64,False,False,False,False,False,False,None
SJ064,SpiceJet,CCU,DEL,CCU - DEL,2026-04-19 06:29:41.701,2026-04-19 08:43:41.701,2026-04-19,6,Morning (06-11),134,False,139.5,-6,False,False,False,False,False,False,None
UK118,Vistara,HYD,BLR,HYD - BLR,2026-04-19 06:22:41.702,2026-04-19 07:22:42.000,2026-04-19,6,Morning (06-11),60,False,136.0,-76,False,False,False,False,False,False,None
UK022,Vistara,DEL,HYD,DEL - HYD,2026-04-19 06:22:41.701,2026-04-19 10:59:41.701,2026-04-19,6,Morning (06-11),277,False,177.0,100,False,False,False,False,False,False,None
UK099,Vistara,BOM,MAA,BOM - MAA,2026-04-19 06:16:41.702,2026-04-19 10:24:41.702,2026-04-19,6,Morning (06-11),248,False,180.0,68,False,False,False,False,False,False,None
6F212,IndiGo,BLR,CCU,BLR - CCU,2026-04-19 06:10:41.703,2026-04-19 10:52:41.703,2026-04-19,6,Morning (06-11),282,False,97.0,185,False,False,False,False,False,False,None
AI023,Air India,HYD,BLR,HYD - BLR,2026-04-19 06:10:41.701,2026-04-19 09:35:41.701,2026-04-19,6,Morning (06-11),205,False,136.0,69,False,False,False,False,False,False,None
SJ245,SpiceJet,BOM,DEL,BOM - DEL,2026-04-19 06:07:41.704,2026-04-19 09:39:41.704,2026-04-19,6,Morning (06-11),212,False,157.0,55,False,False,False,False,False,False,None
6F066,IndiGo,BLR,HYD,BLR - HYD,2026-04-19 06:07:41.701,2026-04-19 07:43:41.701,2026-04-19,6,Morning (06-11),96,False,167.0,-71,False,False,False,False,False,False,None
AI138,Air India,DEL,CCU,DEL - CCU,2026-04-19 05:50:41.702,2026-04-19 06:40:41.702,2026-04-19,5,Night (00-05),50,False,144.0,-94,False,False,False,False,False,False,None
SJ021,SpiceJet,HYD,BLR,HYD - BLR,2026-04-19 05:48:41.701,2026-04-19 09:46:41.701,2026-04-19,5,Night (00-05),238,False,136.0,102,False,False,False,False,False,False,None
SJ136,SpiceJet,HYD,BLR,HYD - BLR,2026-04-19 05:45:41.702,2026-04-19 08:04:41.702,2026-04-19,5,Night (00-05),139,False,136.0,3,False,False,False,False,False,False,None
AI148,Air India,HYD,MAA,HYD - MAA,2026-04-19 05:41:41.703,2026-04-19 08:32:41.703,2026-04-19,5,Night (00-05),171,False,141.0,30,False,False,False,False,False,False,None
SJ014,SpiceJet,BOM,HYD,BOM - HYD,2026-04-19 05:40:41.701,2026-04-19 06:39:41.701,2026-04-19,5,Night (00-05),59,False,207.5,-148,False,False,False,False,False,False,None
6F104,IndiGo,CCU,BOM,CCU - BOM,2026-04-19 05:39:41.702,2026-04-19 06:14:41.702,2026-04-19,5,Night (00-05),35,False,174.0,-139,False,False,False,False,False,False,None
SJ121,SpiceJet,CCU,DEL,CCU - DEL,2026-04-19 05:32:41.702,2026-04-19 06:47:41.702,2026-04-19,5,Night (00-05),75,False,139.5,-64,False,False,False,False,False,False,None
UK174,Vistara,CCU,DEL,CCU - DEL,2026-04-19 05:27:41.703,2026-04-19 07:47:41.703,2026-04-19,5,Night (00-05),140,False,139.5,0,False,False,False,False,False,False,None
AI033,Air India,MAA,CCU,MAA - CCU,2026-04-19 05:25:41.701,2026-04-19 10:21:41.701,2026-04-19,5,Night (00-05),296,False,132.5,164,False,False,False,False,False,False,None
SJ122,SpiceJet,CCU,BOM,CCU - BOM,2026-04-19 05:22:41.702,2026-04-19 10:09:41.702,2026-04-19,5,Night (00-05),287,False,174.0,113,False,False,False,False,False,False,None
UK095,Vistara,BOM,MAA,BOM - MAA,2026-04-19 05:22:41.702,2026-04-19 07:36:41.702,2026-04-19,5,Night (00-05),134,False,180.0,-46,False,False,False,False,False,False,None
SJ026,SpiceJet,CCU,MAA,CCU - MAA,2026-04-19 05:22:41.701,2026-04-19 09:40:41.701,2026-04-19,5,Night (00-05),258,False,165.0,93,False,False,False,False,False,False,None
6F221,IndiGo,MAA,DEL,MAA - DEL,2026-04-19 05:20:41.704,2026-04-19 08:52:41.704,2026-04-19,5,Night (00-05),212,False,175.5,36,False,False,False,False,False,False,None
SJ103,SpiceJet,MAA,BLR,MAA - BLR,2026-04-19 05:16:41.702,2026-04-19 08:56:41.702,2026-04-19,5,Night (00-05),220,False,177.0,43,False,False,False,False,False,False,None
SJ011,SpiceJet,BOM,MAA,BOM - MAA,2026-04-19 05:14:41.701,2026-04-19 09:59:41.701,2026-04-19,5,Night (00-05),285,False,180.0,105,False,False,False,False,False,False,None
AI002,Air India,HYD,BLR,HYD - BLR,2026-04-19 05:12:41.700,2026-04-19 07:12:41.700,2026-04-19,5,Night (00-05),120,False,136.0,-16,False,False,False,False,False,False,None
AI046,Air India,DEL,BOM,DEL - BOM,2026-04-19 05:09:41.701,2026-04-19 08:00:41.701,2026-04-19,5,Night (00-05),171,False,176.0,-5,False,False,True,False,False,False,None
SJ053,SpiceJet,CCU,DEL,CCU - DEL,2026-04-19 05:00:41.701,2026-04-19 06:38:41.701,2026-04-19,5,Night (00-05),98,False,139.5,-42,False,False,False,False,False,False,None
AI236,Air India,DEL,BOM,DEL - BOM,2026-04-19 04:52:41.704,2026-04-19 09:11:41.704,2026-04-19,4,Night (00-05),259,False,176.0,83,False,False,False,False,False,False,None
AI254,Air India,CCU,HYD,CCU - HYD,2026-04-19 04:46:41.704,2026-04-19 08:06:41.704,2026-04-19,4,Night (00-05),200,False,150.0,50,False,False,False,False,False,False,None
6F063,IndiGo,DEL,HYD,DEL - HYD,2026-04-19 04:42:41.701,2026-04-19 07:31:41.701,2026-04-19,4,Night (00-05),169,False,177.0,-8,False,False,False,False,False,False,None
6F115,IndiGo,MAA,BLR,MAA - BLR,2026-04-19 04:41:41.702,2026-04-19 06:23:41.702,2026-04-19,4,Night (00-05),102,False,177.0,-75,False,False,False,False,False,False,None
UK070,Vistara,BOM,DEL,BOM - DEL,2026-04-19 04:36:41.701,2026-04-19 06:49:41.701,2026-04-19,4,Night (00-05),133,False,157.0,-24,False,False,False,False,False,False,None
SJ147,SpiceJet,BLR,CCU,BLR - CCU,2026-04-19 04:30:41.702,2026-04-19 08:52:41.702,2026-04-19,4,Night (00-05),262,False,97.0,165,False,False,False,False,False,False,None
UK201,Vistara,HYD,BOM,HYD - BOM,2026-04-19 04:29:41.703,2026-04-19 06:42:41.703,2026-04-19,4,Night (00-05),133,False,150.0,-17,False,False,False,False,False,False,None
SJ234,SpiceJet,BLR,CCU,BLR - CCU,2026-04-19 04:20:41.704,2026-04-19 06:23:41.704,2026-04-19,4,Night (00-05),123,False,97.0,26,False,False,False,False,False,False,None
AI176,Air India,BLR,DEL,BLR - DEL,2026-04-19 04:20:41.703,2026-04-19 06:25:41.703,2026-04-19,4,Night (00-05),125,False,125.0,0,False,False,False,False,False,False,None
SJ045,SpiceJet,DEL,MAA,DEL - MAA,2026-04-19 04:16:41.701,2026-04-19 09:03:41.701,2026-04-19,4,Night (00-05),287,False,184.0,103,False,False,False,False,False,False,None
SJ174,SpiceJet,CCU,DEL,CCU - DEL,2026-04-19 04:09:41.703,2026-04-19 05:04:41.703,2026-04-19,4,Night (00-05),55,False,139.5,-84,False,False,False,False,False,False,None
AI007,Air India,MAA,DEL,MAA - DEL,2026-04-19 04:01:41.701,2026-04-19 06:01:42.000,2026-04-19,4,Night (00-05),120,False,175.5,-56,False,False,False,False,False,False,None
AI143,Air India,CCU,DEL,CCU - DEL,2026-04-19 03:58:41.702,2026-04-19 04:36:41.702,2026-04-19,3,Night (00-05),38,False,139.5,-102,False,False,False,False,False,False,None
SJ241,SpiceJet,DEL,HYD,DEL - HYD,2026-04-19 03:57:41.704,2026-04-19 06:36:41.704,2026-04-19,3,Night (00-05),159,False,177.0,-18,False,False,False,False,False,False,None
AI020,Air India,BOM,BLR,BOM - BLR,2026-04-19 03:53:41.701,2026-04-19 06:21:41.701,2026-04-19,3,Night (00-05),148,False,170.0,-22,False,False,True,False,False,False,None
UK031,Vistara,CCU,DEL,CCU - DEL,2026-04-19 03:45:41.701,2026-04-19 07:20:41.701,2026-04-19,3,Night (00-05),215,False,139.5,76,False,False,False,False,False,False,None
AI013,Air India,HYD,BLR,HYD - BLR,2026-04-19 03:41:41.701,2026-04-19 04:58:41.701,2026-04-19,3,Night (00-05),77,False,136.0,-59,False,False,False,False,False,False,None
AI249,Air India,BLR,HYD,BLR - HYD,2026-04-19 03:38:41.704,2026-04-19 06:27:41.704,2026-04-19,3,Night (00-05),169,False,167.0,2,False,False,False,False,False,False,None
UK046,Vistara,CCU,DEL,CCU - DEL,2026-04-19 03:37:41.701,2026-04-19 06:05:41.701,2026-04-19,3,Night (00-05),148,False,139.5,8,False,False,False,False,False,False,None
UK168,Vistara,BLR,CCU,BLR - CCU,2026-04-19 03:20:41.703,2026-04-19 04:09:41.703,2026-04-19,3,Night (00-05),49,False,97.0,-48,False,False,False,False,False,False,None
AI022,Air India,BOM,MAA,BOM - MAA,2026-04-19 03:15:41.701,2026-04-19 05:10:41.701,2026-04-19,3,Night (00-05),115,False,180.0,-65,False,False,False,False,False,False,None
UK218,Vistara,MAA,BLR,MAA - BLR,2026-04-19 03:12:41.704,2026-04-19 07:22:41.704,2026-04-19,3,Night (00-05),250,False,177.0,73,False,False,False,False,False,False,None
UK142,Vistara,BLR,DEL,BLR - DEL,2026-04-19 03:03:41.703,2026-04-19 07:13:41.703,2026-04-19,3,Night (00-05),250,False,125.0,125,False,False,False,False,False,False,None
6F067,IndiGo,MAA,BLR,MAA - BLR,2026-04-19 02:59:41.701,2026-04-19 06:02:41.701,2026-04-19,2,Night (00-05),183,False,177.0,6,False,False,False,False,False,False,None
SJ217,SpiceJet,BOM,CCU,BOM - CCU,2026-04-19 02:57:41.703,2026-04-19 06:04:41.703,2026-04-19,2,Night (00-05),187,False,169.5,18,False,False,False,False,False,False,None
SJ143,SpiceJet,DEL,BOM,DEL - BOM,2026-04-19 02:55:41.702,2026-04-19 03:52:41.702,2026-04-19,2,Night (00-05),57,False,176.0,-119,False,False,False,False,False,False,None
AI243,Air India,BLR,BOM,BLR - BOM,2026-04-19 02:50:41.704,2026-04-19 05:09:41.704,2026-04-19,2,Night (00-05),139,False,140.5,-2,False,False,True,False,False,False,None
SJ246,SpiceJet,BOM,DEL,BOM - DEL,2026-04-19 02:47:41.704,2026-04-19 03:47:42.000,2026-04-19,2,Night (00-05),60,False,157.0,-97,False,False,False,False,False,False,None
6F170,IndiGo,HYD,DEL,HYD - DEL,2026-04-19 02:44:41.703,2026-04-19 04:14:41.703,2026-04-19,2,Night (00-05),90,False,196.5,-106,False,False,False,False,False,False,None
UK157,Vistara,CCU,BOM,CCU - BOM,2026-04-19 02:41:41.703,2026-04-19 03:41:42.000,2026-04-19,2,Night (00-05),60,False,174.0,-114,False,False,False,False,False,False,None
UK172,Vistara,DEL,BOM,DEL - BOM,2026-04-19 02:20:41.703,2026-04-19 05:21:41.703,2026-04-19,2,Night (00-05),181,False,176.0,5,False,False,False,False,False,False,None
SJ139,SpiceJet,DEL,BLR,DEL - BLR,2026-04-19 02:20:41.702,2026-04-19 06:02:41.702,2026-04-19,2,Night (00-05),222,False,191.0,31,False,False,False,False,False,False,None
UK085,Vistara,MAA,DEL,MAA - DEL,2026-04-19 02:15:41.702,2026-04-19 03:17:41.702,2026-04-19,2,Night (00-05),62,False,175.5,-114,False,False,False,False,False,False,None
6F079,IndiGo,MAA,HYD,MAA - HYD,2026-04-19 02:14:41.702,2026-04-19 06:18:41.702,2026-04-19,2,Night (00-05),244,False,164.0,80,False,False,False,False,False,False,None
SJ032,SpiceJet,MAA,BOM,MAA - BOM,2026-04-19 02:11:41.701,2026-04-19 04:33:41.701,2026-04-19,2,Night (00-05),142,False,173.0,-31,False,False,False,False,False,False,None
6F182,IndiGo,BOM,CCU,BOM - CCU,2026-04-19 02:10:41.703,2026-04-19 04:18:41.703,2026-04-19,2,Night (00-05),128,False,169.5,-42,False,False,False,False,False,False,None
